0.064000	0.000000
0.128000	0.000000
0.192000	0.000000
0.256000	0.000000
0.320000	0.000000
0.384000	0.000000
0.448000	0.000000
0.512000	0.000000
0.576000	0.000000
0.640000	0.000000
0.704000	0.000000
0.768000	0.000000
0.832000	0.000000
0.896000	0.000000
0.960000	0.000000
1.024000	0.000000
1.088000	0.000000
1.152000	0.000000
1.216000	0.000000
1.280000	0.000000
1.344000	0.000000
1.408000	0.000000
1.472000	0.000000
1.536000	0.000000
1.600000	0.000000
1.664000	0.000000
1.728000	0.000000
1.792000	0.000000
1.856000	0.000000
1.920000	0.000000
1.984000	0.000000
2.048000	0.000000
2.112000	0.000000
2.176000	0.000000
2.240000	0.000000
2.304000	0.000000
2.368000	0.000000
2.432000	0.000000
2.496000	0.000000
2.560000	0.000000
2.624000	0.000000
2.688000	0.000000
2.752000	0.000000
2.816000	0.000000
2.880000	0.000000
2.944000	0.000000
3.008000	0.000000
3.072000	0.000000
3.136000	0.000000
3.200000	0.000000
3.264000	0.030833
3.328000	0.113665
3.392000	0.113665
3.456000	0.113665
3.520000	0.113665
3.584000	0.113665
3.648000	0.113665
3.712000	0.113665
3.776000	0.113665
3.840000	0.113665
3.904000	0.113665
3.968000	0.113665
4.032000	0.113665
4.096000	0.113665
4.160000	0.113665
4.224000	0.113665
4.288000	0.113665
4.352000	0.113665
4.416000	0.113665
4.480000	0.113665
4.544000	0.113665
4.608000	0.113665
4.672000	0.113665
4.736000	0.113665
4.800000	0.147417
4.864000	0.147417
4.928000	0.147417
4.992000	0.147417
5.056000	0.147417
5.120000	0.147417
5.184000	0.147417
5.248000	0.147417
5.312000	0.147417
5.376000	0.147417
5.440000	0.147417
5.504000	0.147417
5.568000	0.147417
5.632000	0.147417
5.696000	0.147417
5.760000	0.147417
5.824000	0.147417
5.888000	0.147417
5.952000	0.147417
6.016000	0.147417
6.080000	0.147417
6.144000	0.147417
6.208000	0.147417
6.272000	0.147417
6.336000	0.147417
6.400000	0.147417
6.464000	0.147417
6.528000	0.147417
6.592000	0.147417
6.656000	0.147417
6.720000	0.147417
6.784000	0.147417
6.848000	0.147417
6.912000	0.147417
6.976000	0.147417
7.040000	0.147417
7.104000	0.147417
7.168000	0.147417
7.232000	0.147417
7.296000	0.147417
7.360000	0.147417
7.424000	0.147417
7.488000	0.147417
7.552000	0.147417
7.616000	0.147417
7.680000	0.228077
7.744000	0.228077
7.808000	0.228077
7.872000	0.228077
7.936000	0.228077
8.000000	0.203579
8.064000	0.157919
8.128000	0.157919
8.192000	0.157919
8.256000	0.157919
8.320000	0.157919
8.384000	0.157919
8.448000	0.157919
8.512000	0.157919
8.576000	0.157919
8.640000	0.157919
8.704000	0.157919
8.768000	0.157919
8.832000	0.157919
8.896000	0.157919
8.960000	0.157919
9.024000	0.157919
9.088000	0.157919
9.152000	0.157919
9.216000	0.157919
9.280000	0.157919
9.344000	0.157919
9.408000	0.157919
9.472000	0.157919
9.536000	0.157919
9.600000	0.157919
9.664000	0.157919
9.728000	0.157919
9.792000	0.157919
9.856000	0.157919
9.920000	0.157919
9.984000	0.157919
10.048000	0.157919
10.112000	0.157919
10.176000	0.157919
10.240000	0.157919
10.304000	0.157919
10.368000	0.157919
10.432000	0.157919
10.496000	0.157919
10.560000	0.157919
10.624000	0.157919
10.688000	0.157919
10.752000	0.157919
10.816000	0.157919
10.880000	0.157919
10.944000	0.157919
11.008000	0.157919
11.072000	0.157919
11.136000	0.157919
11.200000	0.157919
11.264000	0.157919
11.328000	0.157919
11.392000	0.157919
11.456000	0.157919
11.520000	0.157919
11.584000	0.157919
11.648000	0.157919
11.712000	0.157919
11.776000	0.157919
11.840000	0.157919
11.904000	0.157919
11.968000	0.157919
12.032000	0.157919
12.096000	0.156724
12.160000	0.156724
12.224000	0.156724
12.288000	0.156724
12.352000	0.156724
12.416000	0.156724
12.480000	0.156724
12.544000	0.156724
12.608000	0.156724
12.672000	0.156724
12.736000	0.156724
12.800000	0.156724
12.864000	0.156724
12.928000	0.156724
12.992000	0.156724
13.056000	0.156724
13.120000	0.156724
13.184000	0.156724
13.248000	0.156724
13.312000	0.156724
13.376000	0.156724
13.440000	0.156724
13.504000	0.156724
13.568000	0.135382
13.632000	0.121840
13.696000	0.121840
13.760000	0.121840
13.824000	0.121840
13.888000	0.121840
13.952000	0.121840
14.016000	0.121840
14.080000	0.121840
14.144000	0.121840
14.208000	0.121840
14.272000	0.121840
14.336000	0.121840
14.400000	0.121840
14.464000	0.121840
14.528000	0.121840
14.592000	0.121840
14.656000	0.121840
14.720000	0.121840
14.784000	0.121840
14.848000	0.121840
14.912000	0.121840
14.976000	0.121840
15.040000	0.121840
15.104000	0.121840
15.168000	0.121840
15.232000	0.121840
15.296000	0.121840
15.360000	0.121840
15.424000	0.121840
15.488000	0.121840
15.552000	0.121840
15.616000	0.121840
15.680000	0.121840
15.744000	0.121840
15.808000	0.121840
15.872000	0.121840
15.936000	0.121840
16.000000	0.121840
16.064000	0.121840
16.128000	0.121840
16.192000	0.121840
16.256000	0.121840
16.320000	0.121840
16.384000	0.121840
16.448000	0.121840
16.512000	0.121840
16.576000	0.121840
16.640000	0.121840
16.704000	0.121840
16.768000	0.121840
16.832000	0.121840
16.896000	0.121840
16.960000	0.121840
17.024000	0.121840
17.088000	0.121840
17.152000	0.121840
17.216000	0.121840
17.280000	0.121840
17.344000	0.121840
17.408000	0.121840
17.472000	0.121840
17.536000	0.121840
17.600000	0.121840
17.664000	0.121840
17.728000	0.121840
17.792000	0.121840
17.856000	0.121840
17.920000	0.121840
17.984000	0.121840
18.048000	0.121840
18.112000	0.121840
18.176000	0.121840
18.240000	0.121840
18.304000	0.121840
18.368000	0.121840
18.432000	0.121840
18.496000	0.121840
18.560000	0.121840
18.624000	0.121840
18.688000	0.121840
18.752000	0.121840
18.816000	0.121840
18.880000	0.121840
18.944000	0.121840
19.008000	0.121840
19.072000	0.121840
19.136000	0.121840
19.200000	0.121840
19.264000	0.121840
19.328000	0.121840
19.392000	0.121840
19.456000	0.121840
19.520000	0.121840
19.584000	0.121840
19.648000	0.121840
19.712000	0.121840
19.776000	0.121840
19.840000	0.121840
19.904000	0.121840
19.968000	0.121840
20.032000	0.209285
20.096000	0.209285
20.160000	0.209285
20.224000	0.209285
20.288000	0.209285
20.352000	0.209285
20.416000	0.209285
20.480000	0.209285
20.544000	0.209285
20.608000	0.209285
20.672000	0.209285
20.736000	0.213458
20.800000	0.213458
20.864000	0.213458
20.928000	0.213458
20.992000	0.213458
21.056000	0.213458
21.120000	0.213458
21.184000	0.213458
21.248000	0.213458
21.312000	0.213458
21.376000	0.213458
21.440000	0.213458
21.504000	0.213458
21.568000	0.213458
21.632000	0.213458
21.696000	0.213458
21.760000	0.213458
21.824000	0.213458
21.888000	0.213458
21.952000	0.213458
22.016000	0.213458
22.080000	0.213458
22.144000	0.213458
22.208000	0.213458
22.272000	0.213458
22.336000	0.213458
22.400000	0.213458
22.464000	0.213458
22.528000	0.213458
22.592000	0.213458
22.656000	0.213458
22.720000	0.213458
22.784000	0.213458
22.848000	0.213458
22.912000	0.213458
22.976000	0.213458
23.040000	0.213458
23.104000	0.213458
23.168000	0.213458
23.232000	0.213458
23.296000	0.213458
23.360000	0.213458
23.424000	0.213458
23.488000	0.213458
23.552000	0.213458
23.616000	0.213458
23.680000	0.213458
23.744000	0.213458
23.808000	0.213458
23.872000	0.213458
23.936000	0.213458
24.000000	0.213458
24.064000	0.213458
24.128000	0.213458
24.192000	0.213458
24.256000	0.213458
24.320000	0.213458
24.384000	0.213458
24.448000	0.213458
24.512000	0.213458
24.576000	0.213458
24.640000	0.213458
24.704000	0.213458
24.768000	0.213458
24.832000	0.213458
24.896000	0.219268
24.960000	0.216398
25.024000	0.216398
25.088000	0.216398
25.152000	0.216398
25.216000	0.216398
25.280000	0.216398
25.344000	0.216398
25.408000	0.216398
25.472000	0.216398
25.536000	0.216398
25.600000	0.216398
25.664000	0.216398
25.728000	0.216398
25.792000	0.216398
25.856000	0.216398
25.920000	0.216398
25.984000	0.216398
26.048000	0.216398
26.112000	0.216398
26.176000	0.216398
26.240000	0.216398
26.304000	0.216398
26.368000	0.216398
26.432000	0.216398
26.496000	0.216398
26.560000	0.216398
26.624000	0.216398
26.688000	0.216398
26.752000	0.216398
26.816000	0.216398
26.880000	0.216398
26.944000	0.216398
27.008000	0.216398
27.072000	0.216398
27.136000	0.216398
27.200000	0.216398
27.264000	0.216398
27.328000	0.216398
27.392000	0.167721
27.456000	0.151104
27.520000	0.151104
27.584000	0.151104
27.648000	0.151104
27.712000	0.151104
27.776000	0.151104
27.840000	0.151104
27.904000	0.151104
27.968000	0.151104
28.032000	0.151104
28.096000	0.151104
28.160000	0.151104
28.224000	0.151104
28.288000	0.151104
28.352000	0.151104
28.416000	0.151104
28.480000	0.151104
28.544000	0.151104
28.608000	0.151104
28.672000	0.151104
28.736000	0.151104
28.800000	0.151104
28.864000	0.151104
28.928000	0.151104
28.992000	0.151104
29.056000	0.151104
29.120000	0.151104
29.184000	0.151104
29.248000	0.151104
29.312000	0.151104
29.376000	0.151104
29.440000	0.151104
29.504000	0.151104
29.568000	0.151104
29.632000	0.151104
29.696000	0.151104
29.760000	0.151104
29.824000	0.151104
29.888000	0.151104
29.952000	0.151104
30.016000	0.151104
30.080000	0.151104
30.144000	0.151104
30.208000	0.151104
30.272000	0.151104
30.336000	0.151104
30.400000	0.151104
30.464000	0.151104
30.528000	0.151104
30.592000	0.151104
30.656000	0.151104
30.720000	0.151104
30.784000	0.151104
30.848000	0.151104
30.912000	0.151104
30.976000	0.151104
31.040000	0.151104
31.104000	0.151104
31.168000	0.151104
31.232000	0.151104
